Title,Genre,ReleaseYear,ArtistName
Album_738,Hip Hop,1964,Artist_738
Album_739,Pop,1981,Artist_739
Album_740,Hip Hop,2023,Artist_740
Album_741,Pop,2018,Artist_741
Album_742,Electronic,1987,Artist_742
Album_743,Pop,2018,Artist_743
Album_744,Electronic,1979,Artist_744
Album_745,Rock,1979,Artist_745
Album_746,Electronic,1963,Artist_746
Album_747,Hip Hop,1961,Artist_747
Album_748,Pop,2009,Artist_748
Album_749,Electronic,2001,Artist_749
Album_750,Hip Hop,2022,Artist_750
Album_751,Classical,2006,Artist_751
Album_752,Rock,2015,Artist_752
Album_753,Hip Hop,1964,Artist_753
Album_754,Hip Hop,2021,Artist_754
Album_755,Jazz,1979,Artist_755
Album_756,Electronic,2005,Artist_756
Album_757,Classical,2002,Artist_757
Album_758,Rock,1999,Artist_758
Album_759,Hip Hop,1992,Artist_759
Album_760,Pop,2007,Artist_760
Album_761,Jazz,1970,Artist_761
Album_762,Hip Hop,1978,Artist_762
Album_763,Classical,1984,Artist_763
Album_764,Jazz,2013,Artist_764
Album_765,Jazz,1962,Artist_765
Album_766,Pop,1966,Artist_766
Album_767,Jazz,1986,Artist_767
Album_768,Rock,2007,Artist_768
Album_769,Pop,1981,Artist_769
Album_770,Classical,1967,Artist_770
Album_771,Pop,1996,Artist_771
Album_772,Rock,1987,Artist_772
Album_773,Rock,2018,Artist_773
Album_774,Electronic,1985,Artist_774
Album_775,Rock,1988,Artist_775
Album_776,Pop,2011,Artist_776
Album_777,Rock,2019,Artist_777
Album_778,Jazz,2009,Artist_778
Album_779,Rock,1999,Artist_779
Album_780,Classical,2006,Artist_780
Album_781,Classical,2016,Artist_781
Album_782,Hip Hop,2008,Artist_782
Album_783,Pop,1977,Artist_783
Album_784,Rock,1962,Artist_784
Album_785,Rock,1986,Artist_785
Album_786,Hip Hop,1989,Artist_786
Album_787,Rock,1999,Artist_787
Album_788,Electronic,1967,Artist_788
Album_789,Jazz,2008,Artist_789
Album_790,Rock,1979,Artist_790
Album_791,Classical,2023,Artist_791
Album_792,Electronic,1994,Artist_792
Album_793,Electronic,1969,Artist_793
Album_794,Hip Hop,1970,Artist_794
Album_795,Hip Hop,1971,Artist_795
Album_796,Electronic,1998,Artist_796
Album_797,Jazz,1968,Artist_797
Album_798,Classical,2001,Artist_798
Album_799,Classical,1961,Artist_799
Album_800,Electronic,1989,Artist_800
Album_801,Hip Hop,1994,Artist_801
Album_802,Classical,2001,Artist_802
Album_803,Hip Hop,2010,Artist_803
Album_804,Pop,2015,Artist_804
Album_805,Electronic,2014,Artist_805
Album_806,Pop,2021,Artist_806
Album_807,Electronic,1972,Artist_807
Album_808,Jazz,1993,Artist_808
Album_809,Pop,2017,Artist_809
Album_810,Electronic,1968,Artist_810
Album_811,Hip Hop,1968,Artist_811
Album_812,Hip Hop,1991,Artist_812
Album_813,Jazz,1976,Artist_813
Album_814,Classical,1984,Artist_814
Album_815,Pop,1978,Artist_815
Album_816,Jazz,1973,Artist_816
Album_817,Rock,1988,Artist_817
Album_818,Hip Hop,1970,Artist_818
Album_819,Hip Hop,2021,Artist_819
Album_820,Jazz,1999,Artist_820
Album_821,Classical,1994,Artist_821
Album_822,Jazz,2006,Artist_822
Album_823,Pop,1971,Artist_823
Album_824,Classical,1975,Artist_824
Album_825,Electronic,1972,Artist_825
Album_826,Electronic,1989,Artist_826
Album_827,Jazz,1997,Artist_827
Album_828,Hip Hop,1964,Artist_828
Album_829,Rock,1983,Artist_829
Album_830,Electronic,1991,Artist_830
Album_831,Jazz,1975,Artist_831
Album_832,Hip Hop,1975,Artist_832
Album_833,Electronic,1961,Artist_833
Album_834,Pop,1990,Artist_834
Album_835,Pop,1987,Artist_835
Album_836,Pop,2015,Artist_836
Album_837,Jazz,1988,Artist_837
Album_838,Rock,2019,Artist_838
Album_839,Hip Hop,2021,Artist_839
Album_840,Electronic,1989,Artist_840
Album_841,Pop,1969,Artist_841
Album_842,Electronic,1993,Artist_842
Album_843,Jazz,1974,Artist_843
Album_844,Pop,1980,Artist_844
Album_845,Classical,2009,Artist_845
Album_846,Electronic,1996,Artist_846
Album_847,Rock,1970,Artist_847
Album_848,Pop,2003,Artist_848
Album_849,Pop,1977,Artist_849
Album_850,Pop,1994,Artist_850
Album_851,Jazz,1973,Artist_851
Album_852,Classical,1999,Artist_852
Album_853,Jazz,1961,Artist_853
Album_854,Classical,1968,Artist_854
Album_855,Rock,1964,Artist_855
Album_856,Pop,2021,Artist_856
Album_857,Electronic,1999,Artist_857
Album_858,Classical,1999,Artist_858
Album_859,Jazz,2017,Artist_859
Album_860,Rock,2019,Artist_860
Album_861,Jazz,1984,Artist_861
Album_862,Jazz,1975,Artist_862
Album_863,Hip Hop,2006,Artist_863
Album_864,Classical,1992,Artist_864
Album_865,Hip Hop,2011,Artist_865
Album_866,Hip Hop,1978,Artist_866
Album_867,Pop,1989,Artist_867
Album_868,Rock,1964,Artist_868
Album_869,Classical,1973,Artist_869
Album_870,Electronic,2003,Artist_870
Album_871,Jazz,1979,Artist_871
Album_872,Rock,2009,Artist_872
Album_873,Classical,1991,Artist_873
Album_874,Pop,1974,Artist_874
Album_875,Rock,1981,Artist_875
Album_876,Pop,2009,Artist_876
Album_877,Rock,2013,Artist_877
Album_878,Jazz,1991,Artist_878
Album_879,Jazz,2005,Artist_879
Album_880,Hip Hop,1964,Artist_880
Album_881,Pop,2011,Artist_881
Album_882,Electronic,1985,Artist_882
Album_883,Pop,1961,Artist_883
Album_884,Hip Hop,1981,Artist_884
Album_885,Pop,2021,Artist_885
Album_886,Classical,1988,Artist_886
Album_887,Rock,1967,Artist_887
Album_888,Classical,1991,Artist_888
Album_889,Hip Hop,1961,Artist_889
Album_890,Jazz,1975,Artist_890
Album_891,Hip Hop,1983,Artist_891
Album_892,Classical,1963,Artist_892
Album_893,Hip Hop,1972,Artist_893
Album_894,Hip Hop,1968,Artist_894
Album_895,Jazz,2013,Artist_895
Album_896,Hip Hop,2021,Artist_896
Album_897,Pop,1984,Artist_897
Album_898,Hip Hop,1996,Artist_898
Album_899,Jazz,1961,Artist_899
Album_900,Classical,2002,Artist_900
Album_901,Rock,1979,Artist_901
Album_902,Pop,1967,Artist_902
Album_903,Hip Hop,1970,Artist_903
Album_904,Hip Hop,1992,Artist_904
Album_905,Hip Hop,1969,Artist_905
Album_906,Pop,1986,Artist_906
Album_907,Electronic,1987,Artist_907
Album_908,Classical,1979,Artist_908
Album_909,Pop,1966,Artist_909
Album_910,Rock,2010,Artist_910
Album_911,Pop,2020,Artist_911
Album_912,Classical,1968,Artist_912
Album_913,Hip Hop,1979,Artist_913
Album_914,Hip Hop,1996,Artist_914
Album_915,Hip Hop,1967,Artist_915
Album_916,Rock,1983,Artist_916
Album_917,Pop,1977,Artist_917
Album_918,Electronic,1985,Artist_918
Album_919,Jazz,1987,Artist_919
Album_920,Hip Hop,1999,Artist_920
Album_921,Classical,1964,Artist_921
Album_922,Jazz,1980,Artist_922
Album_923,Electronic,1982,Artist_923
Album_924,Pop,1999,Artist_924
Album_925,Pop,2012,Artist_925
Album_926,Rock,2001,Artist_926
Album_927,Jazz,2013,Artist_927
Album_928,Rock,2012,Artist_928
Album_929,Jazz,1995,Artist_929
Album_930,Classical,2005,Artist_930
Album_931,Classical,1960,Artist_931
Album_932,Hip Hop,1994,Artist_932
Album_933,Pop,1985,Artist_933
Album_934,Electronic,1975,Artist_934
Album_935,Jazz,1966,Artist_935
Album_936,Classical,2014,Artist_936
Album_937,Electronic,2020,Artist_937
Album_938,Hip Hop,2021,Artist_938
Album_939,Jazz,1963,Artist_939
Album_940,Electronic,1968,Artist_940
Album_941,Electronic,2021,Artist_941
Album_942,Classical,1970,Artist_942
Album_943,Rock,2016,Artist_943
Album_944,Classical,1986,Artist_944
Album_945,Rock,2016,Artist_945
Album_946,Electronic,2020,Artist_946
Album_947,Pop,1970,Artist_947
Album_948,Electronic,2003,Artist_948
Album_949,Pop,2020,Artist_949
Album_950,Hip Hop,1963,Artist_950
Album_951,Hip Hop,1980,Artist_951
Album_952,Jazz,2022,Artist_952
Album_953,Electronic,2019,Artist_953
Album_954,Electronic,1962,Artist_954
Album_955,Hip Hop,2002,Artist_955
Album_956,Pop,1972,Artist_956
Album_957,Hip Hop,2002,Artist_957
Album_958,Jazz,1979,Artist_958
Album_959,Pop,1976,Artist_959
Album_960,Rock,1965,Artist_960
Album_961,Rock,1991,Artist_961
Album_962,Jazz,2010,Artist_962
Album_963,Pop,1973,Artist_963
Album_964,Rock,2008,Artist_964
Album_965,Rock,1979,Artist_965
Album_966,Electronic,1969,Artist_966
Album_967,Pop,2016,Artist_967
Album_968,Jazz,2010,Artist_968
Album_969,Hip Hop,1994,Artist_969
Album_970,Electronic,2004,Artist_970
Album_971,Hip Hop,1985,Artist_971
Album_972,Classical,1996,Artist_972
Album_973,Electronic,1999,Artist_973
Album_974,Rock,1967,Artist_974
Album_975,Pop,2004,Artist_975
Album_976,Classical,1968,Artist_976
Album_977,Jazz,1981,Artist_977
Album_978,Electronic,1974,Artist_978
Album_979,Classical,1971,Artist_979
Album_980,Classical,2005,Artist_980
Album_981,Rock,2001,Artist_981
Album_982,Jazz,2003,Artist_982
Album_983,Jazz,2014,Artist_983
Album_984,Rock,2023,Artist_984
Album_985,Electronic,2013,Artist_985
Album_986,Hip Hop,2003,Artist_986
Album_987,Rock,1984,Artist_987
Album_988,Electronic,1964,Artist_988
Album_989,Electronic,1994,Artist_989
Album_990,Rock,1985,Artist_990
Album_991,Rock,2001,Artist_991
Album_992,Electronic,1990,Artist_992
Album_993,Classical,1989,Artist_993
Album_994,Pop,1993,Artist_994
Album_995,Hip Hop,1982,Artist_995
Album_996,Hip Hop,1964,Artist_996
Album_997,Hip Hop,2001,Artist_997
Album_998,Pop,1976,Artist_998
Album_999,Hip Hop,1984,Artist_999
Album_1000,Classical,1972,Artist_1000
Album_1001,Classical,2008,Artist_1001
Album_1002,Pop,2003,Artist_1002
Album_1003,Pop,1960,Artist_1003
Album_1004,Electronic,2016,Artist_1004
Album_1005,Hip Hop,2004,Artist_1005
Album_1006,Pop,1969,Artist_1006
Album_1007,Classical,1988,Artist_1007
Album_1008,Hip Hop,1996,Artist_1008
Album_1009,Electronic,1998,Artist_1009
Album_1010,Classical,1977,Artist_1010
Album_1011,Electronic,2018,Artist_1011
Album_1012,Hip Hop,2004,Artist_1012
Album_1013,Jazz,2003,Artist_1013
Album_1014,Jazz,1998,Artist_1014
Album_1015,Jazz,2008,Artist_1015
Album_1016,Electronic,1973,Artist_1016
Album_1017,Electronic,1994,Artist_1017
Album_1018,Hip Hop,1964,Artist_1018
Album_1019,Electronic,1999,Artist_1019
Album_1020,Rock,1974,Artist_1020
Album_1021,Pop,1961,Artist_1021
Album_1022,Electronic,1970,Artist_1022
Album_1023,Rock,2023,Artist_1023
Album_1024,Classical,1970,Artist_1024
Album_1025,Jazz,1960,Artist_1025
Album_1026,Hip Hop,2008,Artist_1026
Album_1027,Hip Hop,2019,Artist_1027
Album_1028,Pop,1992,Artist_1028
Album_1029,Rock,2003,Artist_1029
Album_1030,Hip Hop,1967,Artist_1030
Album_1031,Electronic,1966,Artist_1031
Album_1032,Rock,1986,Artist_1032
Album_1033,Electronic,1996,Artist_1033
Album_1034,Jazz,1980,Artist_1034
Album_1035,Electronic,2018,Artist_1035
Album_1036,Rock,2015,Artist_1036
Album_1037,Jazz,2016,Artist_1037
Album_1038,Jazz,1977,Artist_1038
Album_1039,Jazz,1966,Artist_1039
Album_1040,Jazz,2007,Artist_1040
Album_1041,Classical,1969,Artist_1041
Album_1042,Hip Hop,1961,Artist_1042
Album_1043,Hip Hop,2002,Artist_1043
Album_1044,Rock,1979,Artist_1044
Album_1045,Pop,1964,Artist_1045
Album_1046,Jazz,2010,Artist_1046
Album_1047,Jazz,2001,Artist_1047
Album_1048,Electronic,1994,Artist_1048
Album_1049,Pop,2017,Artist_1049
Album_1050,Hip Hop,2015,Artist_1050
Album_1051,Jazz,2010,Artist_1051
Album_1052,Classical,1979,Artist_1052
Album_1053,Electronic,1970,Artist_1053
Album_1054,Jazz,1984,Artist_1054
Album_1055,Electronic,2007,Artist_1055
Album_1056,Hip Hop,1969,Artist_1056
Album_1057,Pop,1979,Artist_1057
Album_1058,Pop,1992,Artist_1058
Album_1059,Hip Hop,2022,Artist_1059
Album_1060,Hip Hop,1991,Artist_1060
Album_1061,Classical,2011,Artist_1061
Album_1062,Hip Hop,1973,Artist_1062
Album_1063,Classical,1981,Artist_1063
Album_1064,Jazz,2015,Artist_1064
Album_1065,Classical,1983,Artist_1065
Album_1066,Electronic,1989,Artist_1066
Album_1067,Classical,1976,Artist_1067
Album_1068,Hip Hop,1985,Artist_1068
Album_1069,Rock,2023,Artist_1069
Album_1070,Jazz,1998,Artist_1070
Album_1071,Rock,1999,Artist_1071
Album_1072,Rock,1974,Artist_1072
Album_1073,Jazz,2023,Artist_1073
Album_1074,Rock,2021,Artist_1074
Album_1075,Rock,1968,Artist_1075
Album_1076,Hip Hop,1974,Artist_1076
Album_1077,Rock,1975,Artist_1077
Album_1078,Jazz,2014,Artist_1078
Album_1079,Classical,1968,Artist_1079
Album_1080,Rock,2008,Artist_1080
Album_1081,Jazz,1980,Artist_1081
Album_1082,Rock,2018,Artist_1082
Album_1083,Jazz,1966,Artist_1083
Album_1084,Rock,1970,Artist_1084
Album_1085,Pop,1983,Artist_1085
Album_1086,Jazz,1994,Artist_1086
Album_1087,Classical,1978,Artist_1087
Album_1088,Classical,1986,Artist_1088
Album_1089,Pop,2019,Artist_1089
Album_1090,Hip Hop,1980,Artist_1090
Album_1091,Electronic,1979,Artist_1091
Album_1092,Pop,1973,Artist_1092
Album_1093,Classical,1964,Artist_1093
Album_1094,Hip Hop,1980,Artist_1094
Album_1095,Jazz,1963,Artist_1095
Album_1096,Pop,2011,Artist_1096
Album_1097,Rock,1995,Artist_1097
Album_1098,Pop,2023,Artist_1098
Album_1099,Jazz,1996,Artist_1099
Album_1100,Classical,1964,Artist_1100
Album_1101,Hip Hop,1977,Artist_1101
Album_1102,Rock,1979,Artist_1102
Album_1103,Rock,1967,Artist_1103
Album_1104,Hip Hop,1970,Artist_1104
Album_1105,Pop,1980,Artist_1105
Album_1106,Classical,1990,Artist_1106
Album_1107,Jazz,2008,Artist_1107
Album_1108,Pop,1990,Artist_1108
Album_1109,Electronic,2008,Artist_1109
Album_1110,Jazz,2003,Artist_1110
Album_1111,Jazz,2015,Artist_1111
Album_1112,Pop,1971,Artist_1112
Album_1113,Jazz,1990,Artist_1113
Album_1114,Classical,1980,Artist_1114
Album_1115,Rock,1987,Artist_1115
Album_1116,Electronic,1974,Artist_1116
Album_1117,Hip Hop,2002,Artist_1117
Album_1118,Jazz,2006,Artist_1118
Album_1119,Rock,1960,Artist_1119
Album_1120,Pop,1997,Artist_1120
Album_1121,Hip Hop,2010,Artist_1121
Album_1122,Electronic,1971,Artist_1122
Album_1123,Jazz,2016,Artist_1123
Album_1124,Classical,1965,Artist_1124
Album_1125,Rock,1968,Artist_1125
Album_1126,Rock,2011,Artist_1126
Album_1127,Classical,2018,Artist_1127
Album_1128,Classical,1961,Artist_1128
Album_1129,Electronic,1984,Artist_1129
Album_1130,Jazz,2010,Artist_1130
Album_1131,Electronic,2017,Artist_1131
Album_1132,Rock,1987,Artist_1132
Album_1133,Classical,2006,Artist_1133
Album_1134,Classical,1971,Artist_1134
Album_1135,Hip Hop,1966,Artist_1135
Album_1136,Electronic,1997,Artist_1136
Album_1137,Pop,2001,Artist_1137
Album_1138,Jazz,2017,Artist_1138
Album_1139,Rock,1960,Artist_1139
Album_1140,Electronic,2009,Artist_1140
Album_1141,Hip Hop,2010,Artist_1141
Album_1142,Jazz,1965,Artist_1142
Album_1143,Pop,1984,Artist_1143
Album_1144,Electronic,1987,Artist_1144
Album_1145,Jazz,1997,Artist_1145
Album_1146,Electronic,1963,Artist_1146
Album_1147,Rock,1979,Artist_1147
Album_1148,Electronic,1979,Artist_1148
Album_1149,Rock,2018,Artist_1149
Album_1150,Jazz,1991,Artist_1150
Album_1151,Electronic,1979,Artist_1151
Album_1152,Electronic,1968,Artist_1152
Album_1153,Electronic,2019,Artist_1153
Album_1154,Pop,1963,Artist_1154
Album_1155,Electronic,1973,Artist_1155
Album_1156,Pop,1996,Artist_1156
Album_1157,Rock,2021,Artist_1157
Album_1158,Hip Hop,2017,Artist_1158
Album_1159,Jazz,1998,Artist_1159
Album_1160,Pop,1967,Artist_1160
Album_1161,Pop,1971,Artist_1161
Album_1162,Classical,1961,Artist_1162
Album_1163,Jazz,2018,Artist_1163
Album_1164,Pop,1962,Artist_1164
Album_1165,Jazz,1974,Artist_1165
Album_1166,Jazz,1978,Artist_1166
Album_1167,Classical,2000,Artist_1167
Album_1168,Jazz,1981,Artist_1168
Album_1169,Hip Hop,1982,Artist_1169
Album_1170,Rock,1962,Artist_1170
Album_1171,Classical,1997,Artist_1171
Album_1172,Hip Hop,1965,Artist_1172
Album_1173,Rock,1963,Artist_1173
Album_1174,Jazz,2000,Artist_1174
Album_1175,Electronic,1991,Artist_1175
Album_1176,Rock,2005,Artist_1176
Album_1177,Classical,2007,Artist_1177
Album_1178,Hip Hop,1999,Artist_1178
Album_1179,Electronic,1993,Artist_1179
Album_1180,Jazz,1984,Artist_1180
Album_1181,Classical,2019,Artist_1181
Album_1182,Jazz,2009,Artist_1182
Album_1183,Hip Hop,1960,Artist_1183
Album_1184,Classical,1960,Artist_1184
Album_1185,Rock,1978,Artist_1185
Album_1186,Hip Hop,2015,Artist_1186
Album_1187,Pop,1986,Artist_1187
Album_1188,Classical,1976,Artist_1188
Album_1189,Electronic,1970,Artist_1189
Album_1190,Pop,1975,Artist_1190
Album_1191,Rock,2011,Artist_1191
Album_1192,Electronic,2009,Artist_1192
Album_1193,Rock,1971,Artist_1193
Album_1194,Electronic,2006,Artist_1194
Album_1195,Hip Hop,1974,Artist_1195
Album_1196,Pop,1991,Artist_1196
Album_1197,Electronic,1986,Artist_1197
Album_1198,Hip Hop,1996,Artist_1198
Album_1199,Pop,2000,Artist_1199
Album_1200,Hip Hop,2005,Artist_1200
Album_1201,Pop,2020,Artist_1201
Album_1202,Pop,1985,Artist_1202
Album_1203,Hip Hop,1978,Artist_1203
Album_1204,Rock,1979,Artist_1204
Album_1205,Classical,1980,Artist_1205
Album_1206,Rock,1966,Artist_1206
Album_1207,Classical,1998,Artist_1207
Album_1208,Jazz,2007,Artist_1208
Album_1209,Rock,2014,Artist_1209
Album_1210,Rock,2022,Artist_1210
Album_1211,Electronic,2005,Artist_1211
Album_1212,Hip Hop,1992,Artist_1212
Album_1213,Rock,1989,Artist_1213
Album_1214,Jazz,2013,Artist_1214
Album_1215,Electronic,1983,Artist_1215
Album_1216,Classical,1975,Artist_1216
Album_1217,Electronic,2006,Artist_1217
Album_1218,Jazz,1982,Artist_1218
Album_1219,Classical,2022,Artist_1219
Album_1220,Pop,1970,Artist_1220
Album_1221,Rock,2016,Artist_1221
Album_1222,Hip Hop,2010,Artist_1222
Album_1223,Pop,2011,Artist_1223
Album_1224,Hip Hop,1980,Artist_1224
Album_1225,Jazz,1995,Artist_1225
Album_1226,Classical,1988,Artist_1226
Album_1227,Hip Hop,2023,Artist_1227
Album_1228,Hip Hop,2002,Artist_1228
Album_1229,Electronic,1998,Artist_1229
Album_1230,Hip Hop,2008,Artist_1230
Album_1231,Rock,2012,Artist_1231
Album_1232,Pop,2014,Artist_1232
Album_1233,Classical,1997,Artist_1233
Album_1234,Rock,2001,Artist_1234
Album_1235,Electronic,2023,Artist_1235
Album_1236,Electronic,1979,Artist_1236
Album_1237,Pop,1975,Artist_1237
Album_1238,Pop,1968,Artist_1238
Album_1239,Electronic,1990,Artist_1239
Album_1240,Jazz,1995,Artist_1240
Album_1241,Electronic,1972,Artist_1241
Album_1242,Classical,1984,Artist_1242
Album_1243,Pop,2014,Artist_1243
Album_1244,Pop,1980,Artist_1244
Album_1245,Hip Hop,2005,Artist_1245
Album_1246,Jazz,1985,Artist_1246
Album_1247,Jazz,1981,Artist_1247
Album_1248,Classical,1973,Artist_1248
Album_1249,Electronic,1960,Artist_1249
Album_1250,Pop,1989,Artist_1250
Album_1251,Hip Hop,1988,Artist_1251
Album_1252,Pop,1982,Artist_1252
Album_1253,Hip Hop,1967,Artist_1253
Album_1254,Electronic,1985,Artist_1254
Album_1255,Rock,1974,Artist_1255
Album_1256,Classical,1991,Artist_1256
Album_1257,Rock,2014,Artist_1257
Album_1258,Electronic,1999,Artist_1258
Album_1259,Hip Hop,1992,Artist_1259
Album_1260,Classical,2017,Artist_1260
Album_1261,Pop,1974,Artist_1261
Album_1262,Hip Hop,1993,Artist_1262
Album_1263,Hip Hop,2008,Artist_1263
Album_1264,Electronic,1961,Artist_1264
Album_1265,Jazz,1979,Artist_1265
Album_1266,Rock,1987,Artist_1266
Album_1267,Rock,1984,Artist_1267
Album_1268,Electronic,1978,Artist_1268
Album_1269,Electronic,1977,Artist_1269
Album_1270,Classical,1988,Artist_1270
Album_1271,Classical,2023,Artist_1271
Album_1272,Pop,2007,Artist_1272
Album_1273,Pop,1995,Artist_1273
Album_1274,Rock,1973,Artist_1274
Album_1275,Classical,1993,Artist_1275
Album_1276,Jazz,1982,Artist_1276
Album_1277,Rock,2005,Artist_1277
Album_1278,Jazz,2007,Artist_1278
Album_1279,Rock,1975,Artist_1279
Album_1280,Hip Hop,1993,Artist_1280
Album_1281,Pop,1987,Artist_1281
Album_1282,Electronic,1988,Artist_1282
Album_1283,Rock,2000,Artist_1283
Album_1284,Hip Hop,2009,Artist_1284
Album_1285,Classical,2016,Artist_1285
Album_1286,Hip Hop,2004,Artist_1286
Album_1287,Classical,1985,Artist_1287
Album_1288,Pop,1986,Artist_1288
Album_1289,Electronic,1973,Artist_1289
Album_1290,Jazz,1977,Artist_1290
Album_1291,Pop,1993,Artist_1291
Album_1292,Classical,1967,Artist_1292
Album_1293,Hip Hop,2015,Artist_1293
Album_1294,Pop,2015,Artist_1294
Album_1295,Electronic,2023,Artist_1295
Album_1296,Hip Hop,2012,Artist_1296
Album_1297,Classical,1975,Artist_1297
Album_1298,Hip Hop,1961,Artist_1298
Album_1299,Jazz,1965,Artist_1299
Album_1300,Rock,1967,Artist_1300
Album_1301,Jazz,2016,Artist_1301
Album_1302,Jazz,1986,Artist_1302
Album_1303,Jazz,2011,Artist_1303
Album_1304,Jazz,1999,Artist_1304
Album_1305,Rock,1962,Artist_1305
Album_1306,Rock,2005,Artist_1306
Album_1307,Rock,1993,Artist_1307
Album_1308,Jazz,2020,Artist_1308
Album_1309,Rock,2017,Artist_1309
Album_1310,Pop,2016,Artist_1310
Album_1311,Electronic,2014,Artist_1311
Album_1312,Hip Hop,1961,Artist_1312
Album_1313,Jazz,2011,Artist_1313
Album_1314,Electronic,1976,Artist_1314
Album_1315,Hip Hop,2023,Artist_1315
Album_1316,Classical,1984,Artist_1316
Album_1317,Hip Hop,1971,Artist_1317
Album_1318,Electronic,1974,Artist_1318
Album_1319,Hip Hop,1994,Artist_1319
Album_1320,Classical,1961,Artist_1320
Album_1321,Jazz,1963,Artist_1321
Album_1322,Rock,1971,Artist_1322
Album_1323,Pop,2015,Artist_1323
Album_1324,Pop,1980,Artist_1324
Album_1325,Electronic,1972,Artist_1325
Album_1326,Hip Hop,2010,Artist_1326
Album_1327,Rock,1962,Artist_1327
Album_1328,Jazz,1998,Artist_1328
Album_1329,Pop,2012,Artist_1329
Album_1330,Classical,1966,Artist_1330
Album_1331,Pop,1964,Artist_1331
Album_1332,Electronic,1962,Artist_1332
Album_1333,Pop,1985,Artist_1333
Album_1334,Rock,1972,Artist_1334
Album_1335,Electronic,2023,Artist_1335
Album_1336,Rock,1997,Artist_1336
Album_1337,Jazz,1979,Artist_1337
Album_1338,Jazz,1997,Artist_1338
Album_1339,Jazz,2009,Artist_1339
Album_1340,Rock,1963,Artist_1340
Album_1341,Rock,1965,Artist_1341
Album_1342,Electronic,1977,Artist_1342
Album_1343,Electronic,1964,Artist_1343
